periodo,ano,mes,estado,regiao,bioma,cidade,precipitacao_mm_total,precipitacao_dias_sem_chuva,temp_max_media,temp_min_media,registros_diarios,media_hist_mm,anomalia_pct,evento_climatico
201904,2019,4,BA,Nordeste,Caatinga,Salvador,83.2,2,28.27,24.76,30,166.79166666666666,-50.12,seca_moderada
201905,2019,5,BA,Nordeste,Caatinga,Salvador,115.3,2,27.406451612903226,24.451612903225808,31,203.24166666666667,-43.27,seca_moderada
201906,2019,6,BA,Nordeste,Caatinga,Salvador,130.7,0,26.486666666666668,23.35333333333333,30,131.14166666666668,-0.34,normal
201907,2019,7,BA,Nordeste,Caatinga,Salvador,101.5,4,25.69032258064516,22.38387096774193,31,106.78181818181817,-4.95,normal
201908,2019,8,BA,Nordeste,Caatinga,Salvador,95.3,2,25.141935483870967,22.14516129032258,31,86.45454545454545,10.23,normal
201909,2019,9,BA,Nordeste,Caatinga,Salvador,66.8,4,26.09333333333333,22.62333333333333,30,59.1,13.03,normal
201910,2019,10,BA,Nordeste,Caatinga,Salvador,60.2,2,27.26451612903226,23.216129032258067,31,58.400000000000006,3.08,normal
201911,2019,11,BA,Nordeste,Caatinga,Salvador,93.1,5,28.776666666666664,24.15666666666667,30,117.47272727272728,-20.75,normal
201912,2019,12,BA,Nordeste,Caatinga,Salvador,43.1,5,28.925806451612903,24.345161290322583,31,63.08181818181818,-31.68,seca_moderada
202001,2020,1,BA,Nordeste,Caatinga,Salvador,63.6,4,29.05483870967742,24.780645161290323,31,78.45833333333333,-18.94,normal
202002,2020,2,BA,Nordeste,Caatinga,Salvador,57.7,0,29.079310344827583,25.1,29,67.89166666666667,-15.01,normal
202003,2020,3,BA,Nordeste,Caatinga,Salvador,224.3,1,28.56451612903226,25.212903225806453,31,108.925,105.92,enchente_severa
202004,2020,4,BA,Nordeste,Caatinga,Salvador,231.0,1,27.78333333333333,24.55,30,166.79166666666666,38.5,normal
202005,2020,5,BA,Nordeste,Caatinga,Salvador,323.6,1,26.570967741935487,23.635483870967743,31,203.24166666666667,59.22,chuva_intensa
202006,2020,6,BA,Nordeste,Caatinga,Salvador,136.4,0,26.08333333333333,22.99,30,131.14166666666668,4.01,normal
202007,2020,7,BA,Nordeste,Caatinga,Salvador,111.9,2,25.496774193548383,22.23548387096774,31,106.78181818181817,4.79,normal
202008,2020,8,BA,Nordeste,Caatinga,Salvador,95.2,1,24.9,22.02258064516129,31,86.45454545454545,10.12,normal
202009,2020,9,BA,Nordeste,Caatinga,Salvador,64.7,1,25.78666666666667,22.28,30,59.1,9.48,normal
202010,2020,10,BA,Nordeste,Caatinga,Salvador,35.9,6,28.0258064516129,23.45483870967742,31,58.400000000000006,-38.53,seca_moderada
202011,2020,11,BA,Nordeste,Caatinga,Salvador,124.1,1,27.423333333333336,23.80333333333333,30,117.47272727272728,5.64,normal
202012,2020,12,BA,Nordeste,Caatinga,Salvador,38.1,3,28.46451612903226,24.05806451612903,31,63.08181818181818,-39.6,seca_moderada
202101,2021,1,BA,Nordeste,Caatinga,Salvador,58.2,1,28.14516129032258,24.33870967741936,31,78.45833333333333,-25.82,normal
202102,2021,2,BA,Nordeste,Caatinga,Salvador,34.3,3,28.982142857142858,24.74642857142857,28,67.89166666666667,-49.48,seca_moderada
202103,2021,3,BA,Nordeste,Caatinga,Salvador,45.4,6,28.861290322580647,24.43870967741936,31,108.925,-58.32,seca_moderada
202104,2021,4,BA,Nordeste,Caatinga,Salvador,201.8,3,27.53,24.133333333333333,30,166.79166666666666,20.99,normal
202105,2021,5,BA,Nordeste,Caatinga,Salvador,104.0,7,26.52258064516129,23.31935483870968,31,203.24166666666667,-48.83,seca_moderada
202106,2021,6,BA,Nordeste,Caatinga,Salvador,110.8,2,25.35,22.76333333333333,30,131.14166666666668,-15.51,normal
202107,2021,7,BA,Nordeste,Caatinga,Salvador,175.1,2,24.77741935483871,21.91290322580645,31,106.78181818181817,63.98,chuva_intensa
202108,2021,8,BA,Nordeste,Caatinga,Salvador,97.7,1,24.43870967741936,21.68064516129032,31,86.45454545454545,13.01,normal
202109,2021,9,BA,Nordeste,Caatinga,Salvador,39.6,6,26.276666666666664,22.563333333333333,30,59.1,-32.99,seca_moderada
202110,2021,10,BA,Nordeste,Caatinga,Salvador,55.1,3,28.16774193548387,23.88387096774193,31,58.400000000000006,-5.65,normal
202111,2021,11,BA,Nordeste,Caatinga,Salvador,204.0,1,27.77,23.76333333333333,30,117.47272727272728,73.66,chuva_intensa
202112,2021,12,BA,Nordeste,Caatinga,Salvador,147.5,1,28.016129032258064,24.154838709677417,31,63.08181818181818,133.82,enchente_severa
202201,2022,1,BA,Nordeste,Caatinga,Salvador,119.6,1,28.041935483870965,23.96451612903226,31,78.45833333333333,52.44,chuva_intensa
202202,2022,2,BA,Nordeste,Caatinga,Salvador,66.8,0,28.2,24.342857142857145,28,67.89166666666667,-1.61,normal
202203,2022,3,BA,Nordeste,Caatinga,Salvador,165.6,0,27.48709677419355,23.89032258064516,31,108.925,52.03,chuva_intensa
202204,2022,4,BA,Nordeste,Caatinga,Salvador,270.9,2,27.633333333333333,23.883333333333333,30,166.79166666666666,62.42,chuva_intensa
202205,2022,5,BA,Nordeste,Caatinga,Salvador,115.9,4,26.793548387096774,23.56451612903226,31,203.24166666666667,-42.97,seca_moderada
202206,2022,6,BA,Nordeste,Caatinga,Salvador,82.8,1,25.546666666666667,22.523333333333333,30,131.14166666666668,-36.86,seca_moderada
202207,2022,7,BA,Nordeste,Caatinga,Salvador,98.1,0,25.34193548387097,21.97741935483871,31,106.78181818181817,-8.13,normal
202208,2022,8,BA,Nordeste,Caatinga,Salvador,83.3,5,25.080645161290324,21.661290322580644,31,86.45454545454545,-3.65,normal
202209,2022,9,BA,Nordeste,Caatinga,Salvador,73.0,2,25.55666666666667,21.82,30,59.1,23.52,normal
202210,2022,10,BA,Nordeste,Caatinga,Salvador,70.0,1,27.193548387096776,23.200000000000003,31,58.400000000000006,19.86,normal
202211,2022,11,BA,Nordeste,Caatinga,Salvador,210.6,1,27.03,23.41,30,117.47272727272728,79.28,chuva_intensa
202212,2022,12,BA,Nordeste,Caatinga,Salvador,88.5,1,28.187096774193545,23.825806451612905,31,63.08181818181818,40.29,normal
202301,2023,1,BA,Nordeste,Caatinga,Salvador,53.6,1,28.33870967741936,23.993548387096773,31,78.45833333333333,-31.68,seca_moderada
202302,2023,2,BA,Nordeste,Caatinga,Salvador,81.3,0,28.560714285714287,24.089285714285715,28,67.89166666666667,19.75,normal
202303,2023,3,BA,Nordeste,Caatinga,Salvador,129.3,0,27.61290322580645,23.774193548387096,31,108.925,18.71,normal
202304,2023,4,BA,Nordeste,Caatinga,Salvador,78.3,2,28.14,24.086666666666662,30,166.79166666666666,-53.06,seca_moderada
202305,2023,5,BA,Nordeste,Caatinga,Salvador,243.5,0,26.32903225806452,23.38064516129032,31,203.24166666666667,19.81,normal
202306,2023,6,BA,Nordeste,Caatinga,Salvador,196.3,0,25.773333333333333,22.91333333333333,30,131.14166666666668,49.69,normal
202307,2023,7,BA,Nordeste,Caatinga,Salvador,93.5,1,25.40322580645161,22.16774193548387,31,106.78181818181817,-12.44,normal
202308,2023,8,BA,Nordeste,Caatinga,Salvador,87.5,1,25.94193548387097,22.200000000000003,31,86.45454545454545,1.21,normal
202309,2023,9,BA,Nordeste,Caatinga,Salvador,58.8,1,27.126666666666665,22.80333333333333,30,59.1,-0.51,normal
202310,2023,10,BA,Nordeste,Caatinga,Salvador,45.5,7,28.548387096774192,23.693548387096776,31,58.400000000000006,-22.09,normal
202311,2023,11,BA,Nordeste,Caatinga,Salvador,47.4,6,29.62333333333333,24.03333333333333,30,117.47272727272728,-59.65,seca_moderada
202312,2023,12,BA,Nordeste,Caatinga,Salvador,118.6,1,29.138709677419357,24.50967741935484,31,63.08181818181818,88.01,chuva_intensa
202401,2024,1,BA,Nordeste,Caatinga,Salvador,135.4,0,29.67419354838709,24.73548387096774,31,78.45833333333333,72.58,chuva_intensa
202402,2024,2,BA,Nordeste,Caatinga,Salvador,132.8,0,28.72068965517241,24.893103448275863,29,67.89166666666667,95.61,chuva_intensa
202403,2024,3,BA,Nordeste,Caatinga,Salvador,107.7,2,29.79032258064516,25.141935483870967,31,108.925,-1.12,normal
202404,2024,4,BA,Nordeste,Caatinga,Salvador,326.4,1,28.01333333333333,24.546666666666667,30,166.79166666666666,95.69,chuva_intensa
202405,2024,5,BA,Nordeste,Caatinga,Salvador,115.4,2,27.712903225806453,24.31935483870968,31,203.24166666666667,-43.22,seca_moderada
202406,2024,6,BA,Nordeste,Caatinga,Salvador,132.0,0,26.33,22.91,30,131.14166666666668,0.65,normal
202407,2024,7,BA,Nordeste,Caatinga,Salvador,74.2,0,25.97741935483871,22.574193548387097,31,106.78181818181817,-30.51,seca_moderada
202408,2024,8,BA,Nordeste,Caatinga,Salvador,117.4,1,25.835483870967742,22.016129032258064,31,86.45454545454545,35.79,normal
202409,2024,9,BA,Nordeste,Caatinga,Salvador,58.2,1,26.52,22.33,30,59.1,-1.52,normal
202410,2024,10,BA,Nordeste,Caatinga,Salvador,57.2,3,28.293548387096774,23.59354838709677,31,58.400000000000006,-2.05,normal
202411,2024,11,BA,Nordeste,Caatinga,Salvador,187.8,1,28.3,23.71,30,117.47272727272728,59.87,chuva_intensa
202412,2024,12,BA,Nordeste,Caatinga,Salvador,31.8,1,29.60967741935484,24.59354838709677,31,63.08181818181818,-49.59,seca_moderada
202501,2025,1,BA,Nordeste,Caatinga,Salvador,143.8,1,29.538709677419355,24.661290322580644,31,78.45833333333333,83.28,chuva_intensa
202502,2025,2,BA,Nordeste,Caatinga,Salvador,85.0,0,29.04642857142857,24.49642857142857,28,67.89166666666667,25.2,normal
202503,2025,3,BA,Nordeste,Caatinga,Salvador,60.5,0,29.796774193548387,24.6,31,108.925,-44.46,seca_moderada
202504,2025,4,BA,Nordeste,Caatinga,Salvador,106.2,1,29.25,24.64333333333333,30,166.79166666666666,-36.33,seca_moderada
202505,2025,5,BA,Nordeste,Caatinga,Salvador,312.2,1,27.02258064516129,23.50967741935484,31,203.24166666666667,53.61,chuva_intensa
202506,2025,6,BA,Nordeste,Caatinga,Salvador,131.2,1,26.076666666666664,22.7,30,131.14166666666668,0.04,normal
202507,2025,7,BA,Nordeste,Caatinga,Salvador,162.0,1,24.996774193548383,21.864516129032257,31,106.78181818181817,51.71,chuva_intensa
202508,2025,8,BA,Nordeste,Caatinga,Salvador,84.0,3,25.83870967741936,22.148387096774197,31,86.45454545454545,-2.84,normal
202509,2025,9,BA,Nordeste,Caatinga,Salvador,68.39999999999999,1,26.31,22.49,30,59.1,15.74,normal
202510,2025,10,BA,Nordeste,Caatinga,Salvador,163.4,1,26.75483870967742,22.848387096774196,31,58.400000000000006,179.79,enchente_severa
202511,2025,11,BA,Nordeste,Caatinga,Salvador,179.0,1,28.133333333333333,23.706666666666667,30,117.47272727272728,52.38,chuva_intensa
202512,2025,12,BA,Nordeste,Caatinga,Salvador,34.4,5,29.287096774193547,24.270967741935483,31,63.08181818181818,-45.47,seca_moderada
202601,2026,1,BA,Nordeste,Caatinga,Salvador,56.7,1,29.0,24.451612903225808,31,78.45833333333333,-27.73,normal
202602,2026,2,BA,Nordeste,Caatinga,Salvador,150.9,3,29.439285714285717,24.48928571428572,28,67.89166666666667,122.27,enchente_severa
202603,2026,3,BA,Nordeste,Caatinga,Salvador,179.2,2,29.44516129032258,24.541935483870965,31,108.925,64.52,chuva_intensa
202604,2026,4,BA,Nordeste,Caatinga,Salvador,154.8,1,28.476666666666667,24.31,30,166.79166666666666,-7.19,normal
202605,2026,5,BA,Nordeste,Caatinga,Salvador,129.8,1,27.780645161290323,24.032258064516128,31,203.24166666666667,-36.14,seca_moderada
202606,2026,6,BA,Nordeste,Caatinga,Salvador,48.1,0,25.925,22.625,4,131.14166666666668,-63.32,seca_severa
201501,2015,1,CE,Nordeste,Caatinga,Fortaleza,24.0,9,29.835483870967742,25.18064516129032,31,127.55,-81.18,seca_severa
201502,2015,2,CE,Nordeste,Caatinga,Fortaleza,117.2,4,29.00714285714286,24.7,28,215.4,-45.59,seca_moderada
201503,2015,3,CE,Nordeste,Caatinga,Fortaleza,253.6,1,28.396774193548385,24.448387096774194,31,290.4166666666667,-12.68,normal
201504,2015,4,CE,Nordeste,Caatinga,Fortaleza,192.5,0,28.203333333333333,24.44,30,260.40000000000003,-26.08,normal
201505,2015,5,CE,Nordeste,Caatinga,Fortaleza,74.4,4,29.10967741935484,25.19032258064516,31,151.85,-51.0,seca_moderada
201506,2015,6,CE,Nordeste,Caatinga,Fortaleza,55.6,6,29.00333333333333,24.53666666666667,30,80.55,-30.97,seca_moderada
201507,2015,7,CE,Nordeste,Caatinga,Fortaleza,64.2,14,28.654838709677417,24.03548387096774,31,50.709090909090904,26.6,normal
201508,2015,8,CE,Nordeste,Caatinga,Fortaleza,0.8,27,30.351612903225806,24.08709677419355,31,14.100000000000001,-94.33,seca_severa
201509,2015,9,CE,Nordeste,Caatinga,Fortaleza,6.8,21,29.756666666666668,24.633333333333333,30,8.145454545454546,-16.52,normal
201510,2015,10,CE,Nordeste,Caatinga,Fortaleza,0.7,28,30.238709677419354,24.98709677419355,31,11.227272727272727,-93.77,seca_severa
201511,2015,11,CE,Nordeste,Caatinga,Fortaleza,2.0,23,30.46333333333333,25.346666666666668,30,16.700000000000003,-88.02,seca_severa
201512,2015,12,CE,Nordeste,Caatinga,Fortaleza,49.7,11,29.996774193548383,25.43548387096774,31,47.85454545454545,3.86,normal
201601,2016,1,CE,Nordeste,Caatinga,Fortaleza,214.2,0,28.490322580645163,24.661290322580644,31,127.55,67.93,chuva_intensa
201602,2016,2,CE,Nordeste,Caatinga,Fortaleza,166.6,2,28.79655172413793,24.92413793103448,29,215.4,-22.66,normal
201603,2016,3,CE,Nordeste,Caatinga,Fortaleza,126.5,2,29.496774193548383,25.625806451612902,31,290.4166666666667,-56.44,seca_moderada
201604,2016,4,CE,Nordeste,Caatinga,Fortaleza,189.4,4,29.06,25.25,30,260.40000000000003,-27.27,normal
201605,2016,5,CE,Nordeste,Caatinga,Fortaleza,42.1,9,29.835483870967742,25.34193548387097,31,151.85,-72.28,seca_severa
201606,2016,6,CE,Nordeste,Caatinga,Fortaleza,27.5,12,29.80666666666667,24.80333333333333,30,80.55,-65.86,seca_severa
201607,2016,7,CE,Nordeste,Caatinga,Fortaleza,7.2,22,30.51935483870968,24.68064516129032,31,50.709090909090904,-85.8,seca_severa
201608,2016,8,CE,Nordeste,Caatinga,Fortaleza,2.7,23,30.541935483870965,24.56451612903226,31,14.100000000000001,-80.85,seca_severa
201609,2016,9,CE,Nordeste,Caatinga,Fortaleza,2.1,23,30.433333333333334,24.78666666666667,30,8.145454545454546,-74.22,seca_severa
201610,2016,10,CE,Nordeste,Caatinga,Fortaleza,7.4,21,30.648387096774197,25.251612903225805,31,11.227272727272727,-34.09,seca_moderada
201611,2016,11,CE,Nordeste,Caatinga,Fortaleza,4.3,21,30.59333333333333,25.53,30,16.700000000000003,-74.25,seca_severa
201612,2016,12,CE,Nordeste,Caatinga,Fortaleza,27.8,14,30.406451612903226,25.706451612903223,31,47.85454545454545,-41.91,seca_moderada
201701,2017,1,CE,Nordeste,Caatinga,Fortaleza,91.9,2,29.23225806451613,25.187096774193545,31,127.55,-27.95,normal
201702,2017,2,CE,Nordeste,Caatinga,Fortaleza,197.6,1,28.728571428571428,24.835714285714285,28,215.4,-8.26,normal
201703,2017,3,CE,Nordeste,Caatinga,Fortaleza,411.5,0,28.14516129032258,24.24516129032258,31,290.4166666666667,41.69,normal
201704,2017,4,CE,Nordeste,Caatinga,Fortaleza,291.4,1,29.05333333333333,24.523333333333333,30,260.40000000000003,11.9,normal
201705,2017,5,CE,Nordeste,Caatinga,Fortaleza,171.79999999999998,3,29.370967741935484,24.712903225806453,31,151.85,13.14,normal
201706,2017,6,CE,Nordeste,Caatinga,Fortaleza,57.7,7,29.66,24.47,30,80.55,-28.37,normal
201707,2017,7,CE,Nordeste,Caatinga,Fortaleza,35.1,10,29.68064516129032,23.24516129032258,31,50.709090909090904,-30.78,seca_moderada
201708,2017,8,CE,Nordeste,Caatinga,Fortaleza,5.699999999999999,21,30.148387096774197,24.541935483870965,31,14.100000000000001,-59.57,seca_moderada
201709,2017,9,CE,Nordeste,Caatinga,Fortaleza,13.8,23,30.216666666666665,24.48,30,8.145454545454546,69.42,chuva_intensa
201710,2017,10,CE,Nordeste,Caatinga,Fortaleza,13.4,11,30.23548387096774,25.274193548387096,31,11.227272727272727,19.35,normal
201711,2017,11,CE,Nordeste,Caatinga,Fortaleza,22.8,5,29.77,25.55,30,16.700000000000003,36.53,normal
201712,2017,12,CE,Nordeste,Caatinga,Fortaleza,65.6,1,29.67096774193548,25.470967741935485,31,47.85454545454545,37.08,normal
201801,2018,1,CE,Nordeste,Caatinga,Fortaleza,108.3,0,29.13225806451613,24.845161290322583,31,127.55,-15.09,normal
201802,2018,2,CE,Nordeste,Caatinga,Fortaleza,337.2,0,27.985714285714288,23.978571428571428,28,215.4,56.55,chuva_intensa
201803,2018,3,CE,Nordeste,Caatinga,Fortaleza,185.7,1,28.94516129032258,24.825806451612905,31,290.4166666666667,-36.06,seca_moderada
201804,2018,4,CE,Nordeste,Caatinga,Fortaleza,289.1,1,29.01,23.75,30,260.40000000000003,11.02,normal
201805,2018,5,CE,Nordeste,Caatinga,Fortaleza,155.3,4,29.241935483870968,24.067741935483877,31,151.85,2.27,normal
201806,2018,6,CE,Nordeste,Caatinga,Fortaleza,71.8,7,28.75,24.13,30,80.55,-10.86,normal
201807,2018,7,CE,Nordeste,Caatinga,Fortaleza,100.6,11,28.641935483870967,23.53548387096774,31,50.709090909090904,98.39,chuva_intensa
201808,2018,8,CE,Nordeste,Caatinga,Fortaleza,31.2,9,29.041935483870965,24.200000000000003,31,14.100000000000001,121.28,enchente_severa
201809,2018,9,CE,Nordeste,Caatinga,Fortaleza,9.6,14,29.78,24.73333333333333,30,8.145454545454546,17.86,normal
201810,2018,10,CE,Nordeste,Caatinga,Fortaleza,16.9,8,30.05483870967742,25.461290322580645,31,11.227272727272727,50.53,chuva_intensa
201811,2018,11,CE,Nordeste,Caatinga,Fortaleza,20.6,2,30.363333333333333,25.89,30,16.700000000000003,23.35,normal
201812,2018,12,CE,Nordeste,Caatinga,Fortaleza,129.8,2,28.83870967741936,24.67419354838709,31,47.85454545454545,171.24,enchente_severa
201901,2019,1,CE,Nordeste,Caatinga,Fortaleza,234.5,0,28.887096774193548,24.41290322580645,31,127.55,83.85,chuva_intensa
201902,2019,2,CE,Nordeste,Caatinga,Fortaleza,269.7,0,28.667857142857144,24.4,28,215.4,25.21,normal
201903,2019,3,CE,Nordeste,Caatinga,Fortaleza,498.3,0,28.24516129032258,23.858064516129037,31,290.4166666666667,71.58,chuva_intensa
201904,2019,4,CE,Nordeste,Caatinga,Fortaleza,474.5,0,28.55333333333333,24.0,30,260.40000000000003,82.22,chuva_intensa
201905,2019,5,CE,Nordeste,Caatinga,Fortaleza,171.5,0,29.02258064516129,24.448387096774194,31,151.85,12.94,normal
201906,2019,6,CE,Nordeste,Caatinga,Fortaleza,172.9,3,29.05666666666667,24.046666666666667,30,80.55,114.65,enchente_severa
201907,2019,7,CE,Nordeste,Caatinga,Fortaleza,80.2,2,28.88064516129032,23.741935483870968,31,50.709090909090904,58.16,chuva_intensa
201908,2019,8,CE,Nordeste,Caatinga,Fortaleza,15.7,10,29.716129032258067,24.14516129032258,31,14.100000000000001,11.35,normal
201909,2019,9,CE,Nordeste,Caatinga,Fortaleza,17.1,5,29.59333333333333,24.82333333333333,30,8.145454545454546,109.93,enchente_severa
201910,2019,10,CE,Nordeste,Caatinga,Fortaleza,13.8,8,30.11290322580645,25.061290322580643,31,11.227272727272727,22.91,normal
201911,2019,11,CE,Nordeste,Caatinga,Fortaleza,18.1,6,30.383333333333333,25.726666666666667,30,16.700000000000003,8.38,normal
201912,2019,12,CE,Nordeste,Caatinga,Fortaleza,33.8,4,30.59354838709677,25.93870967741936,31,47.85454545454545,-29.37,normal
202001,2020,1,CE,Nordeste,Caatinga,Fortaleza,221.1,2,29.27741935483871,24.993548387096773,31,127.55,73.34,chuva_intensa
202002,2020,2,CE,Nordeste,Caatinga,Fortaleza,349.0,0,29.224137931034484,24.489655172413794,29,215.4,62.02,chuva_intensa
202003,2020,3,CE,Nordeste,Caatinga,Fortaleza,267.6,0,29.306451612903224,24.60322580645161,31,290.4166666666667,-7.86,normal
202004,2020,4,CE,Nordeste,Caatinga,Fortaleza,286.1,0,29.436666666666667,24.45,30,260.40000000000003,9.87,normal
202005,2020,5,CE,Nordeste,Caatinga,Fortaleza,186.0,2,29.41290322580645,24.4,31,151.85,22.49,normal
202006,2020,6,CE,Nordeste,Caatinga,Fortaleza,62.7,4,28.966666666666665,23.66333333333333,30,80.55,-22.16,normal
202007,2020,7,CE,Nordeste,Caatinga,Fortaleza,36.6,9,29.561290322580643,23.432258064516127,31,50.709090909090904,-27.82,normal
202008,2020,8,CE,Nordeste,Caatinga,Fortaleza,4.8,23,30.07741935483871,24.03548387096774,31,14.100000000000001,-65.96,seca_severa
202009,2020,9,CE,Nordeste,Caatinga,Fortaleza,4.8,17,30.23,24.596666666666668,30,8.145454545454546,-41.07,seca_moderada
202010,2020,10,CE,Nordeste,Caatinga,Fortaleza,11.9,11,30.51935483870968,25.293548387096774,31,11.227272727272727,5.99,normal
202011,2020,11,CE,Nordeste,Caatinga,Fortaleza,28.7,4,30.39,25.646666666666665,30,16.700000000000003,71.86,chuva_intensa
202012,2020,12,CE,Nordeste,Caatinga,Fortaleza,25.3,3,30.39032258064516,25.75483870967742,31,47.85454545454545,-47.13,seca_moderada
202101,2021,1,CE,Nordeste,Caatinga,Fortaleza,75.5,1,29.970967741935485,25.35483870967742,31,127.55,-40.81,seca_moderada
202102,2021,2,CE,Nordeste,Caatinga,Fortaleza,91.8,1,29.567857142857143,24.98928571428572,28,215.4,-57.38,seca_moderada
202103,2021,3,CE,Nordeste,Caatinga,Fortaleza,270.9,0,28.84193548387097,24.0258064516129,31,290.4166666666667,-6.72,normal
202104,2021,4,CE,Nordeste,Caatinga,Fortaleza,99.6,3,29.596666666666668,24.41333333333333,30,260.40000000000003,-61.75,seca_severa
202105,2021,5,CE,Nordeste,Caatinga,Fortaleza,155.9,1,29.35483870967742,23.89032258064516,31,151.85,2.67,normal
202106,2021,6,CE,Nordeste,Caatinga,Fortaleza,55.0,7,29.95,24.113333333333333,30,80.55,-31.72,seca_moderada
202107,2021,7,CE,Nordeste,Caatinga,Fortaleza,48.3,9,29.84193548387097,24.106451612903225,31,50.709090909090904,-4.75,normal
202108,2021,8,CE,Nordeste,Caatinga,Fortaleza,14.8,16,30.864516129032257,24.52258064516129,31,14.100000000000001,4.96,normal
202109,2021,9,CE,Nordeste,Caatinga,Fortaleza,6.5,8,30.60666666666667,25.246666666666663,30,8.145454545454546,-20.2,normal
202110,2021,10,CE,Nordeste,Caatinga,Fortaleza,19.5,3,30.706451612903223,25.693548387096776,31,11.227272727272727,73.68,chuva_intensa
202111,2021,11,CE,Nordeste,Caatinga,Fortaleza,20.7,5,31.086666666666662,25.99,30,16.700000000000003,23.95,normal
202112,2021,12,CE,Nordeste,Caatinga,Fortaleza,44.8,2,30.725806451612904,25.91935483870968,31,47.85454545454545,-6.38,normal
202201,2022,1,CE,Nordeste,Caatinga,Fortaleza,161.8,0,28.89032258064516,24.12258064516129,31,127.55,26.85,normal
202202,2022,2,CE,Nordeste,Caatinga,Fortaleza,55.0,1,29.728571428571428,24.90357142857143,28,215.4,-74.47,seca_severa
