periodo,ano,mes,estado,regiao,bioma,cidade,precipitacao_mm_total,precipitacao_dias_sem_chuva,temp_max_media,temp_min_media,registros_diarios
202308,2023,8,PE,Nordeste,Caatinga,Recife,117.9,0,27.09032258064516,22.596774193548388,31
202309,2023,9,PE,Nordeste,Caatinga,Recife,108.4,2,27.366666666666667,23.03666666666667,30
202310,2023,10,PE,Nordeste,Caatinga,Recife,60.8,1,28.64516129032258,23.532258064516128,31
202311,2023,11,PE,Nordeste,Caatinga,Recife,58.4,3,29.523333333333333,24.613333333333333,30
202312,2023,12,PE,Nordeste,Caatinga,Recife,136.4,3,29.212903225806453,24.451612903225808,31
202401,2024,1,PE,Nordeste,Caatinga,Recife,41.9,2,30.383870967741935,24.66774193548387,31
202402,2024,2,PE,Nordeste,Caatinga,Recife,143.9,0,30.03448275862069,25.07241379310345,29
202403,2024,3,PE,Nordeste,Caatinga,Recife,124.2,2,30.11935483870968,25.106451612903225,31
202404,2024,4,PE,Nordeste,Caatinga,Recife,129.2,1,29.540000000000003,24.65666666666667,30
202405,2024,5,PE,Nordeste,Caatinga,Recife,120.1,2,28.448387096774194,24.13225806451613,31
202406,2024,6,PE,Nordeste,Caatinga,Recife,196.8,1,27.683333333333334,23.123333333333335,30
202407,2024,7,PE,Nordeste,Caatinga,Recife,154.4,0,26.796774193548387,22.583870967741937,31
202408,2024,8,PE,Nordeste,Caatinga,Recife,89.3,1,26.88064516129032,22.312903225806455,31
202409,2024,9,PE,Nordeste,Caatinga,Recife,72.7,1,27.08,22.64,30
202410,2024,10,PE,Nordeste,Caatinga,Recife,34.8,3,28.648387096774194,23.654838709677417,31
202411,2024,11,PE,Nordeste,Caatinga,Recife,46.8,1,29.33,24.45,30
202412,2024,12,PE,Nordeste,Caatinga,Recife,75.3,0,29.364516129032257,24.61935483870968,31
202501,2025,1,PE,Nordeste,Caatinga,Recife,110.2,1,29.567741935483873,24.425806451612903,31
202502,2025,2,PE,Nordeste,Caatinga,Recife,111.3,0,29.282142857142855,24.360714285714288,28
202503,2025,3,PE,Nordeste,Caatinga,Recife,103.2,0,29.796774193548387,24.641935483870967,31
202504,2025,4,PE,Nordeste,Caatinga,Recife,63.3,4,30.38,24.89333333333333,30
202505,2025,5,PE,Nordeste,Caatinga,Recife,272.7,0,28.796774193548387,23.92258064516129,31
202506,2025,6,PE,Nordeste,Caatinga,Recife,195.7,0,27.476666666666667,22.959999999999997,30
202507,2025,7,PE,Nordeste,Caatinga,Recife,153.6,1,26.712903225806453,22.003225806451614,31
202508,2025,8,PE,Nordeste,Caatinga,Recife,175.2,0,26.66774193548387,22.200000000000003,31
202509,2025,9,PE,Nordeste,Caatinga,Recife,106.6,0,27.313333333333333,22.970000000000002,30
202510,2025,10,PE,Nordeste,Caatinga,Recife,89.0,1,27.65806451612903,23.467741935483872,31
202511,2025,11,PE,Nordeste,Caatinga,Recife,29.599999999999998,1,29.39,24.446666666666665,30
202512,2025,12,PE,Nordeste,Caatinga,Recife,49.1,1,29.506451612903227,24.748387096774195,31
202601,2026,1,PE,Nordeste,Caatinga,Recife,65.5,0,29.93548387096774,24.693548387096776,31
202602,2026,2,PE,Nordeste,Caatinga,Recife,79.5,2,30.110714285714288,24.72142857142857,28
202603,2026,3,PE,Nordeste,Caatinga,Recife,93.1,4,30.46451612903226,24.793548387096774,31
202604,2026,4,PE,Nordeste,Caatinga,Recife,225.0,0,28.826666666666664,23.89333333333333,30
202605,2026,5,PE,Nordeste,Caatinga,Recife,370.8,0,28.112903225806452,23.63225806451613,31
202606,2026,6,PE,Nordeste,Caatinga,Recife,33.0,0,27.475,23.575,4
201501,2015,1,PI,Nordeste,Caatinga,Teresina,86.0,7,32.803225806451614,23.664516129032258,31
201502,2015,2,PI,Nordeste,Caatinga,Teresina,347.3,4,30.307142857142857,23.146428571428572,28
201503,2015,3,PI,Nordeste,Caatinga,Teresina,277.3,1,29.835483870967742,22.951612903225808,31
201504,2015,4,PI,Nordeste,Caatinga,Teresina,118.5,1,30.19333333333333,22.85666666666667,30
201505,2015,5,PI,Nordeste,Caatinga,Teresina,109.4,8,31.13225806451613,23.164516129032258,31
201506,2015,6,PI,Nordeste,Caatinga,Teresina,15.8,19,32.763333333333335,23.36,30
201507,2015,7,PI,Nordeste,Caatinga,Teresina,7.5,25,33.50645161290323,23.677419354838708,31
201508,2015,8,PI,Nordeste,Caatinga,Teresina,0.1,30,35.52258064516129,23.53548387096774,31
201509,2015,9,PI,Nordeste,Caatinga,Teresina,0.8,26,37.0,23.763333333333332,30
201510,2015,10,PI,Nordeste,Caatinga,Teresina,0.7999999999999999,29,38.13225806451613,25.10967741935484,31
201511,2015,11,PI,Nordeste,Caatinga,Teresina,0.6,28,37.74666666666667,25.279999999999998,30
201512,2015,12,PI,Nordeste,Caatinga,Teresina,28.2,20,37.29354838709677,25.55483870967742,31
201601,2016,1,PI,Nordeste,Caatinga,Teresina,410.29999999999995,1,30.47741935483871,23.887096774193548,31
201602,2016,2,PI,Nordeste,Caatinga,Teresina,135.0,0,31.76551724137931,23.603448275862068,29
201603,2016,3,PI,Nordeste,Caatinga,Teresina,381.8,1,31.074193548387097,23.835483870967742,31
201604,2016,4,PI,Nordeste,Caatinga,Teresina,100.89999999999999,6,31.59333333333333,24.0,30
201605,2016,5,PI,Nordeste,Caatinga,Teresina,64.6,5,32.25806451612903,23.845161290322583,31
201606,2016,6,PI,Nordeste,Caatinga,Teresina,6.2,19,33.593333333333334,23.78666666666667,30
201607,2016,7,PI,Nordeste,Caatinga,Teresina,15.0,26,34.483870967741936,23.161290322580644,31
201608,2016,8,PI,Nordeste,Caatinga,Teresina,1.1,27,35.91290322580645,23.49032258064516,31
201609,2016,9,PI,Nordeste,Caatinga,Teresina,2.3000000000000003,23,36.89333333333333,25.12,30
201610,2016,10,PI,Nordeste,Caatinga,Teresina,6.6,26,37.70645161290323,24.87741935483871,31
201611,2016,11,PI,Nordeste,Caatinga,Teresina,11.0,22,37.769999999999996,25.946666666666665,30
201612,2016,12,PI,Nordeste,Caatinga,Teresina,105.9,10,33.932258064516134,24.932258064516127,31
201701,2017,1,PI,Nordeste,Caatinga,Teresina,203.8,2,31.593548387096774,23.825806451612905,31
201702,2017,2,PI,Nordeste,Caatinga,Teresina,288.3,0,30.203571428571426,23.478571428571428,28
201703,2017,3,PI,Nordeste,Caatinga,Teresina,349.40000000000003,0,29.883870967741935,23.154838709677417,31
201704,2017,4,PI,Nordeste,Caatinga,Teresina,197.3,0,30.58,23.48,30
201705,2017,5,PI,Nordeste,Caatinga,Teresina,48.300000000000004,7,32.13225806451613,23.89032258064516,31
201706,2017,6,PI,Nordeste,Caatinga,Teresina,2.9,22,33.66,24.43,30
201707,2017,7,PI,Nordeste,Caatinga,Teresina,1.5999999999999999,27,33.25806451612903,24.05806451612903,31
201708,2017,8,PI,Nordeste,Caatinga,Teresina,3.1,23,35.34838709677419,24.75483870967742,31
201709,2017,9,PI,Nordeste,Caatinga,Teresina,0.7,29,36.46,25.776666666666664,30
201710,2017,10,PI,Nordeste,Caatinga,Teresina,7.199999999999999,21,37.12580645161291,25.493548387096773,31
201711,2017,11,PI,Nordeste,Caatinga,Teresina,15.4,10,36.193333333333335,25.336666666666666,30
201712,2017,12,PI,Nordeste,Caatinga,Teresina,104.1,9,33.832258064516125,24.687096774193545,31
201801,2018,1,PI,Nordeste,Caatinga,Teresina,235.7,1,30.9741935483871,23.193548387096776,31
201802,2018,2,PI,Nordeste,Caatinga,Teresina,334.7,1,29.7,22.907142857142855,28
201803,2018,3,PI,Nordeste,Caatinga,Teresina,317.8,0,30.261290322580646,23.419354838709676,31
201804,2018,4,PI,Nordeste,Caatinga,Teresina,224.5,0,30.13,22.873333333333335,30
201805,2018,5,PI,Nordeste,Caatinga,Teresina,81.39999999999999,5,30.822580645161292,23.30322580645161,31
201806,2018,6,PI,Nordeste,Caatinga,Teresina,12.1,18,33.266666666666666,22.833333333333332,30
201807,2018,7,PI,Nordeste,Caatinga,Teresina,21.8,20,33.78709677419355,22.93548387096774,31
201808,2018,8,PI,Nordeste,Caatinga,Teresina,10.0,17,34.97096774193548,23.11935483870968,31
201809,2018,9,PI,Nordeste,Caatinga,Teresina,9.3,23,36.49333333333333,23.88,30
201810,2018,10,PI,Nordeste,Caatinga,Teresina,19.9,13,36.274193548387096,24.780645161290323,31
201811,2018,11,PI,Nordeste,Caatinga,Teresina,97.89999999999999,12,35.36333333333334,24.866666666666667,30
201812,2018,12,PI,Nordeste,Caatinga,Teresina,221.9,5,30.799999999999997,23.04516129032258,31
201901,2019,1,PI,Nordeste,Caatinga,Teresina,229.4,1,30.92258064516129,23.261290322580646,31
201902,2019,2,PI,Nordeste,Caatinga,Teresina,279.5,0,30.446428571428573,23.139285714285712,28
201903,2019,3,PI,Nordeste,Caatinga,Teresina,448.0,0,30.13225806451613,23.18064516129032,31
201904,2019,4,PI,Nordeste,Caatinga,Teresina,556.4,0,30.31,23.226666666666667,30
201905,2019,5,PI,Nordeste,Caatinga,Teresina,71.5,4,31.18064516129032,22.95483870967742,31
201906,2019,6,PI,Nordeste,Caatinga,Teresina,4.1,22,33.07333333333334,22.96333333333333,30
201907,2019,7,PI,Nordeste,Caatinga,Teresina,13.0,18,33.3258064516129,23.187096774193545,31
201908,2019,8,PI,Nordeste,Caatinga,Teresina,1.2000000000000002,29,35.61612903225806,23.741935483870968,31
201909,2019,9,PI,Nordeste,Caatinga,Teresina,12.2,18,36.71666666666667,23.836666666666666,30
201910,2019,10,PI,Nordeste,Caatinga,Teresina,24.599999999999998,19,36.693548387096776,24.483870967741936,31
201911,2019,11,PI,Nordeste,Caatinga,Teresina,42.6,10,36.72,25.12,30
201912,2019,12,PI,Nordeste,Caatinga,Teresina,90.3,6,35.84193548387096,24.73225806451613,31
202001,2020,1,PI,Nordeste,Caatinga,Teresina,387.09999999999997,0,30.516129032258064,23.48709677419355,31
202002,2020,2,PI,Nordeste,Caatinga,Teresina,348.3,0,30.620689655172413,23.36551724137931,29
202003,2020,3,PI,Nordeste,Caatinga,Teresina,679.9,0,30.14516129032258,23.283870967741933,31
202004,2020,4,PI,Nordeste,Caatinga,Teresina,242.7,0,30.666666666666668,23.526666666666664,30
202005,2020,5,PI,Nordeste,Caatinga,Teresina,62.5,5,31.26774193548387,23.26451612903226,31
202006,2020,6,PI,Nordeste,Caatinga,Teresina,8.7,16,32.053333333333335,22.686666666666667,30
202007,2020,7,PI,Nordeste,Caatinga,Teresina,2.2,27,33.832258064516125,23.003225806451614,31
202008,2020,8,PI,Nordeste,Caatinga,Teresina,4.4,22,35.34516129032258,22.706451612903226,31
202009,2020,9,PI,Nordeste,Caatinga,Teresina,0.7,26,36.89333333333333,23.896666666666665,30
202010,2020,10,PI,Nordeste,Caatinga,Teresina,12.700000000000001,21,37.31612903225806,24.606451612903225,31
202011,2020,11,PI,Nordeste,Caatinga,Teresina,186.5,3,32.86666666666667,24.413333333333334,30
202012,2020,12,PI,Nordeste,Caatinga,Teresina,50.1,4,33.38709677419355,24.161290322580644,31
202101,2021,1,PI,Nordeste,Caatinga,Teresina,123.2,1,31.39032258064516,23.52258064516129,31
202102,2021,2,PI,Nordeste,Caatinga,Teresina,322.4,4,30.792857142857144,22.97142857142857,28
202103,2021,3,PI,Nordeste,Caatinga,Teresina,253.6,0,30.141935483870967,22.68064516129032,31
202104,2021,4,PI,Nordeste,Caatinga,Teresina,127.2,3,31.136666666666667,22.85,30
202105,2021,5,PI,Nordeste,Caatinga,Teresina,27.2,15,31.835483870967742,22.812903225806455,31
202106,2021,6,PI,Nordeste,Caatinga,Teresina,12.3,10,33.06666666666667,23.023333333333333,30
202107,2021,7,PI,Nordeste,Caatinga,Teresina,18.2,17,33.40967741935484,22.903225806451612,31
202108,2021,8,PI,Nordeste,Caatinga,Teresina,2.0,20,35.63870967741936,23.429032258064513,31
202109,2021,9,PI,Nordeste,Caatinga,Teresina,17.8,14,36.63,24.220000000000002,30
202110,2021,10,PI,Nordeste,Caatinga,Teresina,128.8,12,35.16129032258065,23.958064516129035,31
202111,2021,11,PI,Nordeste,Caatinga,Teresina,151.5,0,32.82666666666667,23.3,30
202112,2021,12,PI,Nordeste,Caatinga,Teresina,285.8,2,32.119354838709675,23.574193548387097,31
202201,2022,1,PI,Nordeste,Caatinga,Teresina,396.2,0,30.23225806451613,22.48709677419355,31
202202,2022,2,PI,Nordeste,Caatinga,Teresina,331.5,1,31.02857142857143,22.517857142857142,28
202203,2022,3,PI,Nordeste,Caatinga,Teresina,522.0,0,30.096774193548388,22.503225806451614,31
202204,2022,4,PI,Nordeste,Caatinga,Teresina,222.0,1,30.553333333333335,22.493333333333332,30
202205,2022,5,PI,Nordeste,Caatinga,Teresina,150.8,6,31.032258064516128,22.690322580645162,31
202206,2022,6,PI,Nordeste,Caatinga,Teresina,62.9,15,31.36,21.69,30
202207,2022,7,PI,Nordeste,Caatinga,Teresina,3.0999999999999996,27,33.62580645161291,22.92258064516129,31
202208,2022,8,PI,Nordeste,Caatinga,Teresina,0.7999999999999999,28,35.619354838709675,22.983870967741936,31
202209,2022,9,PI,Nordeste,Caatinga,Teresina,2.2,23,37.11333333333334,23.736666666666668,30
202210,2022,10,PI,Nordeste,Caatinga,Teresina,44.1,22,37.55806451612903,24.248387096774195,31
202211,2022,11,PI,Nordeste,Caatinga,Teresina,206.4,5,32.593333333333334,23.23,30
202212,2022,12,PI,Nordeste,Caatinga,Teresina,217.4,2,32.19032258064516,22.825806451612905,31
202301,2023,1,PI,Nordeste,Caatinga,Teresina,220.9,0,30.48709677419355,22.322580645161292,31
202302,2023,2,PI,Nordeste,Caatinga,Teresina,200.3,0,30.864285714285717,22.432142857142857,28
202303,2023,3,PI,Nordeste,Caatinga,Teresina,344.09999999999997,2,30.396774193548385,22.432258064516127,31
202304,2023,4,PI,Nordeste,Caatinga,Teresina,249.7,2,30.740000000000002,22.503333333333334,30
202305,2023,5,PI,Nordeste,Caatinga,Teresina,45.0,8,31.870967741935484,22.84193548387097,31
202306,2023,6,PI,Nordeste,Caatinga,Teresina,5.1,23,33.14,22.723333333333336,30
202307,2023,7,PI,Nordeste,Caatinga,Teresina,0.8,26,34.4741935483871,22.683870967741935,31
202308,2023,8,PI,Nordeste,Caatinga,Teresina,1.2,25,36.36129032258064,22.88064516129032,31
202309,2023,9,PI,Nordeste,Caatinga,Teresina,0.1,29,38.28666666666666,23.63,30
202310,2023,10,PI,Nordeste,Caatinga,Teresina,1.9,26,38.79032258064516,24.780645161290323,31
202311,2023,11,PI,Nordeste,Caatinga,Teresina,14.2,17,37.71333333333334,25.253333333333334,30
202312,2023,12,PI,Nordeste,Caatinga,Teresina,76.9,11,36.170967741935485,24.72258064516129,31
202401,2024,1,PI,Nordeste,Caatinga,Teresina,179.0,7,32.906451612903226,23.98709677419355,31
202402,2024,2,PI,Nordeste,Caatinga,Teresina,357.3,2,31.599999999999998,23.648275862068964,29
202403,2024,3,PI,Nordeste,Caatinga,Teresina,375.5,0,31.35483870967742,23.42258064516129,31
202404,2024,4,PI,Nordeste,Caatinga,Teresina,313.2,0,31.243333333333332,23.423333333333336,30
202405,2024,5,PI,Nordeste,Caatinga,Teresina,32.699999999999996,14,33.10322580645161,23.316129032258065,31
202406,2024,6,PI,Nordeste,Caatinga,Teresina,10.0,22,33.29,22.983333333333334,30
202407,2024,7,PI,Nordeste,Caatinga,Teresina,3.5000000000000004,28,34.4483870967742,22.4,31
202408,2024,8,PI,Nordeste,Caatinga,Teresina,0.1,30,36.49032258064516,22.903225806451612,31
202409,2024,9,PI,Nordeste,Caatinga,Teresina,0.7999999999999999,28,37.833333333333336,23.529999999999998,30
202410,2024,10,PI,Nordeste,Caatinga,Teresina,17.700000000000003,25,37.99032258064516,24.61935483870968,31
202411,2024,11,PI,Nordeste,Caatinga,Teresina,15.9,19,37.193333333333335,25.076666666666664,30
202412,2024,12,PI,Nordeste,Caatinga,Teresina,81.7,7,34.9483870967742,24.29032258064516,31
202501,2025,1,PI,Nordeste,Caatinga,Teresina,400.3,0,31.906451612903226,22.94516129032258,31
202502,2025,2,PI,Nordeste,Caatinga,Teresina,225.4,1,31.857142857142858,23.099999999999998,28
202503,2025,3,PI,Nordeste,Caatinga,Teresina,288.1,2,31.12258064516129,23.22258064516129,31
202504,2025,4,PI,Nordeste,Caatinga,Teresina,80.4,2,32.809999999999995,23.53666666666667,30
202505,2025,5,PI,Nordeste,Caatinga,Teresina,38.8,10,33.145161290322584,23.135483870967743,31
202506,2025,6,PI,Nordeste,Caatinga,Teresina,15.5,9,33.803333333333335,23.533333333333335,30
202507,2025,7,PI,Nordeste,Caatinga,Teresina,17.7,25,35.34193548387096,24.0258064516129,31
202508,2025,8,PI,Nordeste,Caatinga,Teresina,15.899999999999999,26,35.8258064516129,23.958064516129035,31
202509,2025,9,PI,Nordeste,Caatinga,Teresina,0.5,27,37.919999999999995,25.113333333333333,30
202510,2025,10,PI,Nordeste,Caatinga,Teresina,38.099999999999994,23,37.4741935483871,24.780645161290323,31
202511,2025,11,PI,Nordeste,Caatinga,Teresina,58.5,16,37.056666666666665,25.3,30
202512,2025,12,PI,Nordeste,Caatinga,Teresina,193.4,2,34.15806451612904,23.66774193548387,31
202601,2026,1,PI,Nordeste,Caatinga,Teresina,215.7,1,34.31612903225806,23.87741935483871,31
202602,2026,2,PI,Nordeste,Caatinga,Teresina,274.4,1,31.45357142857143,23.2,28
202603,2026,3,PI,Nordeste,Caatinga,Teresina,236.29999999999998,0,31.629032258064516,23.17096774193548,31
202604,2026,4,PI,Nordeste,Caatinga,Teresina,297.6,0,31.12,23.27,30
202605,2026,5,PI,Nordeste,Caatinga,Teresina,86.5,11,32.17741935483871,23.338709677419356,31
202606,2026,6,PI,Nordeste,Caatinga,Teresina,3.2,1,32.575,23.1,4
201501,2015,1,PR,Sul,Mata Atlântica,Curitiba,239.8,2,26.37741935483871,18.64516129032258,31
201502,2015,2,PR,Sul,Mata Atlântica,Curitiba,230.4,2,24.599999999999998,17.910714285714285,28
201503,2015,3,PR,Sul,Mata Atlântica,Curitiba,164.2,4,23.200000000000003,17.11935483870968,31
201504,2015,4,PR,Sul,Mata Atlântica,Curitiba,60.0,13,21.55666666666667,15.046666666666665,30
201505,2015,5,PR,Sul,Mata Atlântica,Curitiba,101.5,15,18.993548387096773,12.896774193548387,31
201506,2015,6,PR,Sul,Mata Atlântica,Curitiba,107.2,22,19.076666666666664,10.836666666666668,30
201507,2015,7,PR,Sul,Mata Atlântica,Curitiba,203.0,14,18.509677419354837,11.729032258064517,31
201508,2015,8,PR,Sul,Mata Atlântica,Curitiba,43.8,27,22.190322580645162,12.716129032258063,31
201509,2015,9,PR,Sul,Mata Atlântica,Curitiba,155.79999999999998,12,23.016666666666666,14.263333333333332,30
201510,2015,10,PR,Sul,Mata Atlântica,Curitiba,162.4,8,22.806451612903224,15.254838709677419,31
201511,2015,11,PR,Sul,Mata Atlântica,Curitiba,221.8,2,22.28666666666667,16.066666666666666,30
201512,2015,12,PR,Sul,Mata Atlântica,Curitiba,213.8,1,24.94516129032258,18.141935483870967,31
201601,2016,1,PR,Sul,Mata Atlântica,Curitiba,128.9,7,24.43548387096774,17.51290322580645,31
201602,2016,2,PR,Sul,Mata Atlântica,Curitiba,252.2,1,25.25172413793103,19.06896551724138,29
201603,2016,3,PR,Sul,Mata Atlântica,Curitiba,82.3,8,24.06451612903226,16.9741935483871,31
201604,2016,4,PR,Sul,Mata Atlântica,Curitiba,106.8,16,25.303333333333335,17.209999999999997,30
201605,2016,5,PR,Sul,Mata Atlântica,Curitiba,166.6,11,17.551612903225806,11.712903225806452,31
201606,2016,6,PR,Sul,Mata Atlântica,Curitiba,142.9,19,15.446666666666665,7.743333333333334,30
201607,2016,7,PR,Sul,Mata Atlântica,Curitiba,70.2,25,18.529032258064515,9.561290322580644,31
201608,2016,8,PR,Sul,Mata Atlântica,Curitiba,161.8,19,19.25483870967742,9.812903225806451,31
201609,2016,9,PR,Sul,Mata Atlântica,Curitiba,74.0,17,19.993333333333332,10.986666666666668,30
201610,2016,10,PR,Sul,Mata Atlântica,Curitiba,103.7,8,21.161290322580644,13.696774193548388,31
201611,2016,11,PR,Sul,Mata Atlântica,Curitiba,71.6,7,22.69,14.796666666666669,30
201612,2016,12,PR,Sul,Mata Atlântica,Curitiba,155.9,8,24.34193548387097,16.906451612903226,31
201701,2017,1,PR,Sul,Mata Atlântica,Curitiba,252.6,3,25.293548387096774,18.370967741935484,31
201702,2017,2,PR,Sul,Mata Atlântica,Curitiba,84.9,3,26.29642857142857,18.52857142857143,28
201703,2017,3,PR,Sul,Mata Atlântica,Curitiba,93.6,1,23.30322580645161,16.94516129032258,31
201704,2017,4,PR,Sul,Mata Atlântica,Curitiba,103.89999999999999,7,21.053333333333335,14.266666666666667,30
201705,2017,5,PR,Sul,Mata Atlântica,Curitiba,130.0,11,19.951612903225808,13.338709677419354,31
201706,2017,6,PR,Sul,Mata Atlântica,Curitiba,131.2,18,18.69333333333333,10.45,30
201707,2017,7,PR,Sul,Mata Atlântica,Curitiba,12.3,25,18.4,8.745161290322581,31
201708,2017,8,PR,Sul,Mata Atlântica,Curitiba,64.39999999999999,15,19.370967741935484,10.85483870967742,31
201709,2017,9,PR,Sul,Mata Atlântica,Curitiba,47.2,21,24.78666666666667,13.639999999999999,30
201710,2017,10,PR,Sul,Mata Atlântica,Curitiba,179.4,6,22.806451612903224,14.103225806451613,31
201711,2017,11,PR,Sul,Mata Atlântica,Curitiba,129.4,7,22.543333333333333,14.053333333333335,30
201712,2017,12,PR,Sul,Mata Atlântica,Curitiba,169.9,2,23.822580645161292,16.858064516129033,31
201801,2018,1,PR,Sul,Mata Atlântica,Curitiba,229.3,3,24.516129032258064,17.42258064516129,31
201802,2018,2,PR,Sul,Mata Atlântica,Curitiba,93.6,3,23.275000000000002,16.05,28
201803,2018,3,PR,Sul,Mata Atlântica,Curitiba,144.4,1,24.9741935483871,17.883870967741935,31
201804,2018,4,PR,Sul,Mata Atlântica,Curitiba,15.0,16,23.52,14.943333333333333,30
201805,2018,5,PR,Sul,Mata Atlântica,Curitiba,27.299999999999997,14,20.932258064516127,12.693548387096774,31
201806,2018,6,PR,Sul,Mata Atlântica,Curitiba,89.7,9,18.91,10.806666666666667,30
201807,2018,7,PR,Sul,Mata Atlântica,Curitiba,15.7,19,20.916129032258063,10.638709677419355,31
201808,2018,8,PR,Sul,Mata Atlântica,Curitiba,39.3,17,19.203225806451613,9.577419354838709,31
201809,2018,9,PR,Sul,Mata Atlântica,Curitiba,85.60000000000001,11,20.94,12.816666666666666,30
201810,2018,10,PR,Sul,Mata Atlântica,Curitiba,197.3,5,20.76774193548387,13.661290322580646,31
201811,2018,11,PR,Sul,Mata Atlântica,Curitiba,77.3,3,22.483333333333334,14.886666666666667,30
201812,2018,12,PR,Sul,Mata Atlântica,Curitiba,116.10000000000001,5,26.06451612903226,16.848387096774193,31
201901,2019,1,PR,Sul,Mata Atlântica,Curitiba,158.3,3,27.496774193548386,19.03548387096774,31
201902,2019,2,PR,Sul,Mata Atlântica,Curitiba,205.9,1,24.660714285714285,17.34642857142857,28
201903,2019,3,PR,Sul,Mata Atlântica,Curitiba,93.5,3,23.806451612903224,16.893548387096775,31
201904,2019,4,PR,Sul,Mata Atlântica,Curitiba,83.9,11,23.426666666666666,15.54,30
201905,2019,5,PR,Sul,Mata Atlântica,Curitiba,228.9,6,20.638709677419353,14.17741935483871,31
201906,2019,6,PR,Sul,Mata Atlântica,Curitiba,96.10000000000001,22,20.553333333333335,11.816666666666666,30
201907,2019,7,PR,Sul,Mata Atlântica,Curitiba,28.1,18,18.980645161290322,9.22258064516129,31
201908,2019,8,PR,Sul,Mata Atlântica,Curitiba,38.5,15,19.793548387096774,9.887096774193548,31
201909,2019,9,PR,Sul,Mata Atlântica,Curitiba,171.6,13,21.21333333333333,12.51,30
201910,2019,10,PR,Sul,Mata Atlântica,Curitiba,63.8,8,24.509677419354837,14.40967741935484,31
201911,2019,11,PR,Sul,Mata Atlântica,Curitiba,123.4,7,23.416666666666668,15.116666666666667,30
201912,2019,12,PR,Sul,Mata Atlântica,Curitiba,111.1,10,24.6,16.141935483870967,31
202001,2020,1,PR,Sul,Mata Atlântica,Curitiba,169.0,3,25.019354838709678,17.30322580645161,31
202002,2020,2,PR,Sul,Mata Atlântica,Curitiba,128.6,4,23.951724137931034,16.455172413793104,29
202003,2020,3,PR,Sul,Mata Atlântica,Curitiba,56.0,13,24.438709677419357,15.412903225806453,31
202004,2020,4,PR,Sul,Mata Atlântica,Curitiba,28.299999999999997,18,22.73,12.893333333333334,30
202005,2020,5,PR,Sul,Mata Atlântica,Curitiba,57.8,24,20.10967741935484,9.951612903225806,31
202006,2020,6,PR,Sul,Mata Atlântica,Curitiba,136.0,9,19.52,12.22,30
202007,2020,7,PR,Sul,Mata Atlântica,Curitiba,34.3,19,19.283870967741933,9.932258064516128,31
202008,2020,8,PR,Sul,Mata Atlântica,Curitiba,134.9,17,19.674193548387095,10.016129032258064,31
202009,2020,9,PR,Sul,Mata Atlântica,Curitiba,14.6,19,24.423333333333336,13.28,30
202010,2020,10,PR,Sul,Mata Atlântica,Curitiba,94.3,9,23.774193548387096,14.161290322580646,31
202011,2020,11,PR,Sul,Mata Atlântica,Curitiba,142.3,7,22.873333333333335,14.136666666666667,30
202012,2020,12,PR,Sul,Mata Atlântica,Curitiba,206.9,2,24.080645161290324,17.009677419354837,31
202101,2021,1,PR,Sul,Mata Atlântica,Curitiba,228.3,0,24.048387096774192,18.141935483870967,31
202102,2021,2,PR,Sul,Mata Atlântica,Curitiba,152.29999999999998,5,24.478571428571428,16.532142857142855,28
202103,2021,3,PR,Sul,Mata Atlântica,Curitiba,139.3,1,24.712903225806453,17.11935483870968,31
202104,2021,4,PR,Sul,Mata Atlântica,Curitiba,43.8,7,20.886666666666667,13.76,30
202105,2021,5,PR,Sul,Mata Atlântica,Curitiba,60.6,14,19.6,11.029032258064515,31
202106,2021,6,PR,Sul,Mata Atlântica,Curitiba,115.2,13,17.603333333333335,10.253333333333334,30
202107,2021,7,PR,Sul,Mata Atlântica,Curitiba,28.0,24,16.95483870967742,6.664516129032258,31
202108,2021,8,PR,Sul,Mata Atlântica,Curitiba,90.9,14,19.787096774193547,11.35483870967742,31
202109,2021,9,PR,Sul,Mata Atlântica,Curitiba,51.6,13,22.790000000000003,12.886666666666667,30
202110,2021,10,PR,Sul,Mata Atlântica,Curitiba,237.1,2,19.835483870967742,12.97741935483871,31
202111,2021,11,PR,Sul,Mata Atlântica,Curitiba,82.1,7,23.733333333333334,14.44,30
202112,2021,12,PR,Sul,Mata Atlântica,Curitiba,100.4,4,24.812903225806455,15.47741935483871,31
202201,2022,1,PR,Sul,Mata Atlântica,Curitiba,212.3,5,25.225806451612904,17.141935483870967,31
202202,2022,2,PR,Sul,Mata Atlântica,Curitiba,86.7,5,25.803571428571427,17.192857142857143,28
202203,2022,3,PR,Sul,Mata Atlântica,Curitiba,193.4,1,24.67096774193548,17.103225806451615,31
202204,2022,4,PR,Sul,Mata Atlântica,Curitiba,92.7,6,21.92,14.086666666666668,30
202205,2022,5,PR,Sul,Mata Atlântica,Curitiba,109.6,15,19.003225806451614,10.261290322580646,31
202206,2022,6,PR,Sul,Mata Atlântica,Curitiba,83.6,14,18.009999999999998,9.46,30
202207,2022,7,PR,Sul,Mata Atlântica,Curitiba,26.1,22,21.538709677419355,10.609677419354838,31
202208,2022,8,PR,Sul,Mata Atlântica,Curitiba,157.5,13,18.41290322580645,9.890322580645162,31
202209,2022,9,PR,Sul,Mata Atlântica,Curitiba,260.4,6,17.733333333333334,10.266666666666667,30
